lane,storage_bin,pallets_space,material,soh,soh_pallets,qty_per_pallet,lane_rank,zone
HF,HF122,3,SKU_136,130,3,43,9,Priority
HF,HF131,3,SKU_139,130,3,43,9,Priority
HF,HF131,3,SKU_139,130,3,43,9,Priority
HF,HF131,3,SKU_139,130,3,43,9,Priority
HF,HF132,3,SKU_139,130,3,43,9,Priority
HF,HF132,3,SKU_139,130,3,43,9,Priority
HF,HF132,3,SKU_139,130,3,43,9,Priority
HF,HF140,3,SKU_136,130,3,43,9,Priority
HF,HF140,3,SKU_136,130,3,43,9,Priority
HF,HF140,3,SKU_136,130,3,43,9,Priority
HF,HF141,3,SKU_17,200,3,67,9,Priority
HF,HF141,3,SKU_17,200,3,67,9,Priority
HF,HF141,3,SKU_17,200,3,67,9,Priority
HF,HF143,3,SKU_51,104,2,52,9,Priority
HF,HF143,3,SKU_51,104,2,52,9,Priority
HF,HF150,3,SKU_68,840,3,280,9,Priority
HF,HF150,3,SKU_68,840,3,280,9,Priority
HF,HF150,3,SKU_68,840,3,280,9,Priority
HF,HF151,3,SKU_17,200,3,67,9,Priority
HF,HF151,3,SKU_17,200,3,67,9,Priority
HF,HF151,3,SKU_17,200,3,67,9,Priority
HF,HF152,3,SKU_64,10800,2,5400,9,Priority
HF,HF152,3,SKU_64,10800,2,5400,9,Priority
HF,HF160,3,SKU_150,840,2,420,9,Priority
HF,HF160,3,SKU_150,840,2,420,9,Priority
HF,HF161,3,SKU_68,840,3,280,9,Priority
HF,HF161,3,SKU_68,840,3,280,9,Priority
HF,HF161,3,SKU_68,840,3,280,9,Priority
HF,HF170,3,SKU_113,840,3,280,9,Priority
HF,HF170,3,SKU_113,840,3,280,9,Priority
HF,HF170,3,SKU_113,840,3,280,9,Priority
HF,HF171,3,SKU_113,840,3,280,9,Priority
HF,HF171,3,SKU_113,840,3,280,9,Priority
HF,HF171,3,SKU_113,840,3,280,9,Priority
HF,HF173,3,SKU_65,400,3,133,9,Priority
HF,HF173,3,SKU_65,400,3,133,9,Priority
HF,HF173,3,SKU_65,400,3,133,9,Priority
HF,HF181,3,SKU_24,200,2,100,9,Priority
HF,HF181,3,SKU_24,200,2,100,9,Priority
HF,HF183,3,SKU_70,112,2,56,9,Priority
HF,HF183,3,SKU_70,112,2,56,9,Priority
HF,HF190,3,SKU_74,200,2,100,9,Priority
HF,HF190,3,SKU_74,200,2,100,9,Priority
HF,HF191,3,SKU_61,110,3,37,9,Priority
HF,HF191,3,SKU_61,112,3,37,9,Priority
HF,HF191,3,SKU_61,112,3,37,9,Priority
HG,HG010,3,SKU_136,130,3,43,10,Priority
HG,HG010,3,SKU_136,130,3,43,10,Priority
HG,HG010,3,SKU_136,130,3,43,10,Priority
HG,HG011,3,SKU_27,840,2,420,10,Priority
HG,HG011,3,SKU_27,840,2,420,10,Priority
HG,HG012,3,SKU_27,840,2,420,10,Priority
HG,HG012,3,SKU_27,840,2,420,10,Priority
HG,HG013,3,SKU_17,200,3,67,10,Priority
HG,HG013,3,SKU_17,200,3,67,10,Priority
HG,HG013,3,SKU_17,200,3,67,10,Priority
HG,HG014,3,SKU_68,840,1,840,10,Priority
HG,HG020,3,SKU_53,104,3,35,10,Priority
HG,HG020,3,SKU_53,104,3,35,10,Priority
HG,HG020,3,SKU_53,104,3,35,10,Priority
HG,HG021,3,SKU_25,840,2,420,10,Priority
HG,HG021,3,SKU_25,840,2,420,10,Priority
HG,HG022,3,SKU_37,840,1,840,10,Priority
HG,HG030,3,SKU_59,300,2,150,10,Priority
HG,HG030,3,SKU_59,300,2,150,10,Priority
HG,HG031,3,SKU_128,840,3,280,10,Priority
HG,HG031,3,SKU_128,840,3,280,10,Priority
HG,HG031,3,SKU_128,840,3,280,10,Priority
HG,HG032,3,SKU_45,840,2,420,10,Priority
HG,HG032,3,SKU_45,840,2,420,10,Priority
HG,HG040,3,SKU_12,200,3,67,10,Priority
HG,HG040,3,SKU_12,200,3,67,10,Priority
HG,HG040,3,SKU_12,200,3,67,10,Priority
HG,HG041,3,SKU_105,840,3,280,10,Priority
HG,HG041,3,SKU_105,840,3,280,10,Priority
HG,HG041,3,SKU_105,840,3,280,10,Priority
HG,HG042,3,SKU_143,840,2,420,10,Priority
HG,HG042,3,SKU_143,840,2,420,10,Priority
HG,HG050,3,SKU_139,130,3,43,10,Priority
HG,HG050,3,SKU_139,130,3,43,10,Priority
HG,HG050,3,SKU_139,130,3,43,10,Priority
HG,HG051,3,SKU_147,400,3,133,10,Priority
HG,HG051,3,SKU_147,400,3,133,10,Priority
HG,HG051,3,SKU_147,400,3,133,10,Priority
HG,HG052,3,SKU_75,840,2,420,10,Priority
HG,HG052,3,SKU_75,840,2,420,10,Priority
HG,HG053,3,SKU_44,840,2,420,10,Priority
HG,HG053,3,SKU_44,840,2,420,10,Priority
HG,HG061,3,SKU_18,840,2,420,10,Priority
HG,HG061,3,SKU_18,840,2,420,10,Priority
HG,HG062,3,SKU_12,200,2,100,10,Priority
HG,HG062,3,SKU_12,200,2,100,10,Priority
HG,HG063,3,SKU_16,200,3,67,10,Priority
HG,HG063,3,SKU_16,200,3,67,10,Priority
HG,HG063,3,SKU_16,200,3,67,10,Priority
HG,HG064,3,SKU_16,200,1,200,10,Priority
HG,HG070,3,SKU_85,840,3,280,10,Priority
HG,HG070,3,SKU_85,840,3,280,10,Priority
HG,HG070,3,SKU_85,840,3,280,10,Priority
HG,HG071,3,SKU_10,840,3,280,10,Priority
HG,HG071,3,SKU_10,840,3,280,10,Priority
HG,HG071,3,SKU_10,840,3,280,10,Priority
HG,HG072,3,SKU_143,840,3,280,10,Priority
HG,HG072,3,SKU_143,840,3,280,10,Priority
HG,HG072,3,SKU_143,840,3,280,10,Priority
HG,HG073,3,SKU_144,200,2,100,10,Priority
HG,HG073,3,SKU_144,200,2,100,10,Priority
HG,HG080,3,SKU_135,400,2,200,10,Priority
HG,HG080,3,SKU_135,400,2,200,10,Priority
HG,HG081,3,SKU_85,840,3,280,10,Priority
HG,HG081,3,SKU_85,840,3,280,10,Priority
HG,HG081,3,SKU_85,840,3,280,10,Priority
HG,HG082,3,SKU_143,840,3,280,10,Priority
HG,HG082,3,SKU_143,840,3,280,10,Priority
HG,HG082,3,SKU_143,840,3,280,10,Priority
HG,HG083,3,SKU_20,300,2,150,10,Priority
HG,HG083,3,SKU_20,300,2,150,10,Priority
HG,HG091,3,SKU_39,96,3,32,10,Priority
HG,HG091,3,SKU_39,96,3,32,10,Priority
HG,HG091,3,SKU_39,96,3,32,10,Priority
HG,HG092,3,SKU_27,840,3,280,10,Priority
HG,HG092,3,SKU_27,840,3,280,10,Priority
HG,HG092,3,SKU_27,840,3,280,10,Priority
HG,HG100,3,SKU_87,300,2,150,10,Priority
HG,HG100,3,SKU_87,300,2,150,10,Priority
HG,HG101,3,SKU_85,840,2,420,10,Priority
HG,HG101,3,SKU_85,840,2,420,10,Priority
HG,HG102,3,SKU_27,840,1,840,10,Priority
HG,HG103,3,SKU_139,130,3,43,10,Priority
HG,HG103,3,SKU_139,130,3,43,10,Priority
HG,HG103,3,SKU_139,130,3,43,10,Priority
HG,HG110,3,SKU_39,96,3,32,10,Priority
HG,HG110,3,SKU_39,96,3,32,10,Priority
HG,HG110,3,SKU_39,96,3,32,10,Priority
HG,HG111,3,SKU_70,112,2,56,10,Priority
HG,HG111,3,SKU_70,112,2,56,10,Priority
HG,HG112,3,SKU_75,840,3,280,10,Priority
HG,HG112,3,SKU_75,840,3,280,10,Priority
HG,HG112,3,SKU_75,840,3,280,10,Priority
HG,HG113,3,SKU_139,130,3,43,10,Priority
HG,HG113,3,SKU_139,130,3,43,10,Priority
HG,HG113,3,SKU_139,130,3,43,10,Priority
HG,HG120,3,SKU_25,840,3,280,10,Priority
HG,HG120,3,SKU_25,840,3,280,10,Priority
HG,HG120,3,SKU_25,840,3,280,10,Priority
HG,HG121,3,SKU_12,200,3,67,10,Priority
HG,HG121,3,SKU_12,200,3,67,10,Priority
HG,HG121,3,SKU_12,200,3,67,10,Priority
HG,HG122,3,SKU_45,840,2,420,10,Priority
HG,HG122,3,SKU_45,840,2,420,10,Priority
HG,HG130,3,SKU_139,130,3,43,10,Priority
HG,HG130,3,SKU_139,130,3,43,10,Priority
HG,HG130,3,SKU_139,130,3,43,10,Priority
HG,HG131,3,SKU_12,200,3,67,10,Priority
HG,HG131,3,SKU_12,200,3,67,10,Priority
HG,HG131,3,SKU_12,200,3,67,10,Priority
HG,HG132,3,SKU_15,840,2,420,10,Priority
HG,HG132,3,SKU_15,840,2,420,10,Priority
HG,HG133,3,SKU_12,200,2,100,10,Priority
HG,HG133,3,SKU_12,200,2,100,10,Priority
HG,HG140,3,SKU_139,130,3,43,10,Priority
HG,HG140,3,SKU_139,130,3,43,10,Priority
HG,HG140,3,SKU_139,130,3,43,10,Priority
HG,HG141,3,SKU_18,840,3,280,10,Priority
HG,HG141,3,SKU_18,840,3,280,10,Priority
HG,HG141,3,SKU_18,840,3,280,10,Priority
HG,HG142,3,SKU_45,840,3,280,10,Priority
HG,HG142,3,SKU_45,840,3,280,10,Priority
HG,HG142,3,SKU_45,840,3,280,10,Priority
HG,HG150,3,SKU_18,840,3,280,10,Priority
HG,HG150,3,SKU_18,840,3,280,10,Priority
HG,HG150,3,SKU_18,840,3,280,10,Priority
HG,HG151,3,SKU_18,840,3,280,10,Priority
HG,HG151,3,SKU_18,840,3,280,10,Priority
HG,HG151,3,SKU_18,840,3,280,10,Priority
HG,HG152,3,SKU_41,840,2,420,10,Priority
HG,HG152,3,SKU_41,840,2,420,10,Priority
HG,HG160,3,SKU_12,200,3,67,10,Priority
HG,HG160,3,SKU_12,200,3,67,10,Priority
HG,HG160,3,SKU_12,200,3,67,10,Priority
HG,HG161,3,SKU_45,840,3,280,10,Priority
HG,HG161,3,SKU_45,840,3,280,10,Priority
HG,HG161,3,SKU_45,840,3,280,10,Priority
HG,HG162,3,SKU_144,200,3,67,10,Priority
HG,HG162,3,SKU_144,200,3,67,10,Priority
HG,HG162,3,SKU_144,200,3,67,10,Priority
HG,HG163,3,SKU_138,130,3,43,10,Priority
HG,HG163,3,SKU_138,130,3,43,10,Priority
HG,HG163,3,SKU_138,130,3,43,10,Priority
HG,HG170,3,SKU_18,840,3,280,10,Priority
HG,HG170,3,SKU_18,840,3,280,10,Priority
HG,HG170,3,SKU_18,840,3,280,10,Priority
HG,HG171,3,SKU_75,840,3,280,10,Priority
HG,HG171,3,SKU_75,840,3,280,10,Priority
HG,HG171,3,SKU_75,840,3,280,10,Priority
HG,HG172,3,SKU_114,200,2,100,10,Priority
HG,HG172,3,SKU_114,200,2,100,10,Priority
HG,HG180,3,SKU_120,156,3,52,10,Priority
HG,HG180,3,SKU_120,156,3,52,10,Priority
HG,HG180,3,SKU_120,156,3,52,10,Priority
HG,HG181,3,SKU_147,400,2,200,10,Priority
HG,HG181,3,SKU_147,400,2,200,10,Priority
HG,HG182,3,SKU_72,400,2,200,10,Priority
HG,HG182,3,SKU_72,400,2,200,10,Priority
HG,HG183,3,SKU_135,400,3,133,10,Priority
HG,HG183,3,SKU_135,400,3,133,10,Priority
HG,HG183,3,SKU_135,400,3,133,10,Priority
HG,HG184,3,SKU_135,400,2,200,10,Priority
HG,HG184,3,SKU_135,400,2,200,10,Priority
HG,HG190,3,SKU_18,840,3,280,10,Priority
HG,HG190,3,SKU_18,840,3,280,10,Priority
HG,HG190,3,SKU_18,840,3,280,10,Priority
HG,HG191,3,SKU_15,840,3,280,10,Priority
HG,HG191,3,SKU_15,840,3,280,10,Priority
HG,HG191,3,SKU_15,840,3,280,10,Priority
HG,HG192,3,SKU_15,840,1,840,10,Priority
HG,HG193,3,SKU_120,156,3,52,10,Priority
HG,HG193,3,SKU_120,156,3,52,10,Priority
HG,HG193,3,SKU_120,156,3,52,10,Priority
HG,HG194,3,SKU_135,400,3,133,10,Priority
HG,HG194,3,SKU_135,400,3,133,10,Priority
HG,HG194,3,SKU_135,400,3,133,10,Priority
HG,HG200,3,SKU_18,840,3,280,10,Priority
HG,HG200,3,SKU_18,840,3,280,10,Priority
HG,HG200,3,SKU_18,840,3,280,10,Priority
HG,HG201,3,SKU_16,200,1,200,10,Priority
HG,HG203,3,SKU_138,130,3,43,10,Priority
HG,HG203,3,SKU_138,130,3,43,10,Priority
HG,HG203,3,SKU_138,130,3,43,10,Priority
HG,HG204,3,SKU_135,400,3,133,10,Priority
HG,HG204,3,SKU_135,400,3,133,10,Priority
HG,HG204,3,SKU_135,400,3,133,10,Priority
HH,HH010,4,SKU_11,840,4,210,11,Priority
HH,HH010,4,SKU_11,840,4,210,11,Priority
HH,HH010,4,SKU_11,840,4,210,11,Priority
HH,HH010,4,SKU_11,840,4,210,11,Priority
HH,HH011,4,SKU_68,840,4,210,11,Priority
HH,HH011,4,SKU_68,840,4,210,11,Priority
HH,HH011,4,SKU_68,840,4,210,11,Priority
HH,HH011,4,SKU_68,840,4,210,11,Priority
HH,HH012,4,SKU_11,840,3,280,11,Priority
HH,HH012,4,SKU_11,840,3,280,11,Priority
HH,HH012,4,SKU_11,840,3,280,11,Priority
HH,HH013,4,SKU_68,840,4,210,11,Priority
HH,HH013,4,SKU_68,840,4,210,11,Priority
HH,HH013,4,SKU_68,840,4,210,11,Priority
HH,HH013,4,SKU_68,840,4,210,11,Priority
HH,HH020,4,SKU_69,200,4,50,11,Priority
HH,HH020,4,SKU_69,200,4,50,11,Priority
HH,HH020,4,SKU_69,200,4,50,11,Priority
HH,HH020,4,SKU_69,200,4,50,11,Priority
HH,HH021,4,SKU_68,840,4,210,11,Priority
HH,HH021,4,SKU_68,840,4,210,11,Priority
HH,HH021,4,SKU_68,840,4,210,11,Priority
HH,HH021,4,SKU_68,840,4,210,11,Priority
HH,HH022,4,SKU_68,840,4,210,11,Priority
HH,HH022,4,SKU_68,840,4,210,11,Priority
HH,HH022,4,SKU_68,840,4,210,11,Priority
HH,HH022,4,SKU_68,840,4,210,11,Priority
HH,HH023,4,SKU_68,840,4,210,11,Priority
HH,HH023,4,SKU_68,840,4,210,11,Priority
HH,HH023,4,SKU_68,840,4,210,11,Priority
HH,HH023,4,SKU_68,840,4,210,11,Priority
HH,HH030,4,SKU_12,200,4,50,11,Priority
HH,HH030,4,SKU_12,200,4,50,11,Priority
HH,HH030,4,SKU_12,200,4,50,11,Priority
HH,HH030,4,SKU_12,200,4,50,11,Priority
HH,HH031,4,SKU_18,840,4,210,11,Priority
HH,HH031,4,SKU_18,840,4,210,11,Priority
HH,HH031,4,SKU_18,840,4,210,11,Priority
HH,HH031,4,SKU_18,840,4,210,11,Priority
HH,HH032,4,SKU_115,840,4,210,11,Priority
HH,HH032,4,SKU_115,840,4,210,11,Priority
HH,HH032,4,SKU_115,840,4,210,11,Priority
HH,HH032,4,SKU_115,840,4,210,11,Priority
HH,HH033,4,SKU_137,130,4,33,11,Priority
HH,HH033,4,SKU_137,130,4,33,11,Priority
HH,HH033,4,SKU_137,130,4,33,11,Priority
HH,HH033,4,SKU_137,130,4,33,11,Priority
HH,HH034,4,SKU_137,130,4,33,11,Priority
HH,HH034,4,SKU_137,130,4,33,11,Priority
HH,HH034,4,SKU_137,130,4,33,11,Priority
HH,HH034,4,SKU_137,130,4,33,11,Priority
HH,HH040,4,SKU_136,130,4,33,11,Priority
HH,HH040,4,SKU_136,130,4,33,11,Priority
HH,HH040,4,SKU_136,130,4,33,11,Priority
HH,HH040,4,SKU_136,130,4,33,11,Priority
HH,HH043,4,SKU_116,156,4,39,11,Priority
HH,HH043,4,SKU_116,156,4,39,11,Priority
HH,HH043,4,SKU_116,156,4,39,11,Priority
HH,HH043,4,SKU_116,156,4,39,11,Priority
HH,HH050,4,SKU_102,400,4,100,11,Priority
HH,HH050,4,SKU_102,400,4,100,11,Priority
HH,HH050,4,SKU_102,400,4,100,11,Priority
HH,HH050,4,SKU_102,400,4,100,11,Priority
HH,HH051,4,SKU_12,200,4,50,11,Priority
HH,HH051,4,SKU_12,200,4,50,11,Priority
HH,HH051,4,SKU_12,200,4,50,11,Priority
HH,HH051,4,SKU_12,200,4,50,11,Priority
HH,HH052,4,SKU_11,840,4,210,11,Priority
HH,HH052,4,SKU_11,840,4,210,11,Priority
HH,HH052,4,SKU_11,840,4,210,11,Priority
HH,HH052,4,SKU_11,840,4,210,11,Priority
HH,HH053,4,SKU_137,130,4,33,11,Priority
HH,HH053,4,SKU_137,130,4,33,11,Priority
HH,HH053,4,SKU_137,130,4,33,11,Priority
HH,HH053,4,SKU_137,130,4,33,11,Priority
HH,HH054,4,SKU_137,130,4,33,11,Priority
HH,HH054,4,SKU_137,130,4,33,11,Priority
HH,HH054,4,SKU_137,130,4,33,11,Priority
HH,HH054,4,SKU_137,130,4,33,11,Priority
HH,HH060,4,SKU_140,130,4,33,11,Priority
HH,HH060,4,SKU_140,130,4,33,11,Priority
HH,HH060,4,SKU_140,130,4,33,11,Priority
HH,HH060,4,SKU_140,130,4,33,11,Priority
HH,HH061,4,SKU_20,300,4,75,11,Priority
HH,HH061,4,SKU_20,300,4,75,11,Priority
HH,HH061,4,SKU_20,300,4,75,11,Priority
HH,HH061,4,SKU_20,300,4,75,11,Priority
HH,HH062,4,SKU_12,200,4,50,11,Priority
HH,HH062,4,SKU_12,200,4,50,11,Priority
HH,HH062,4,SKU_12,200,4,50,11,Priority
HH,HH062,4,SKU_12,200,4,50,11,Priority
HH,HH063,4,SKU_115,840,4,210,11,Priority
HH,HH063,4,SKU_115,840,4,210,11,Priority
HH,HH063,4,SKU_115,840,4,210,11,Priority
HH,HH063,4,SKU_115,840,4,210,11,Priority
HH,HH070,4,SKU_122,156,4,39,11,Priority
HH,HH070,4,SKU_122,156,4,39,11,Priority
HH,HH070,4,SKU_122,156,4,39,11,Priority
HH,HH070,4,SKU_122,156,4,39,11,Priority
HH,HH071,4,SKU_34,96,4,24,11,Priority
HH,HH071,4,SKU_34,96,4,24,11,Priority
HH,HH071,4,SKU_34,96,4,24,11,Priority
HH,HH071,4,SKU_34,96,4,24,11,Priority
HH,HH072,4,SKU_140,130,4,33,11,Priority
HH,HH072,4,SKU_140,130,4,33,11,Priority
HH,HH072,4,SKU_140,130,4,33,11,Priority
HH,HH072,4,SKU_140,130,4,33,11,Priority
HH,HH073,4,SKU_17,200,4,50,11,Priority
HH,HH073,4,SKU_17,200,4,50,11,Priority
HH,HH073,4,SKU_17,200,4,50,11,Priority
HH,HH073,4,SKU_17,200,4,50,11,Priority
HH,HH080,4,SKU_15,840,4,210,11,Priority
HH,HH080,4,SKU_15,840,4,210,11,Priority
HH,HH080,4,SKU_15,840,4,210,11,Priority
HH,HH080,4,SKU_15,840,4,210,11,Priority
HH,HH081,4,SKU_69,200,4,50,11,Priority
HH,HH081,4,SKU_69,200,4,50,11,Priority
HH,HH081,4,SKU_69,200,4,50,11,Priority
HH,HH081,4,SKU_69,200,4,50,11,Priority
HH,HH082,4,SKU_137,130,4,33,11,Priority
HH,HH082,4,SKU_137,130,4,33,11,Priority
HH,HH082,4,SKU_137,130,4,33,11,Priority
HH,HH082,4,SKU_137,130,4,33,11,Priority
HH,HH083,4,SKU_147,400,1,400,11,Priority
HH,HH090,4,SKU_59,300,4,75,11,Priority
HH,HH090,4,SKU_59,300,4,75,11,Priority
HH,HH090,4,SKU_59,300,4,75,11,Priority
HH,HH090,4,SKU_59,300,4,75,11,Priority
HH,HH091,4,SKU_18,840,4,210,11,Priority
HH,HH091,4,SKU_18,840,4,210,11,Priority
HH,HH091,4,SKU_18,840,4,210,11,Priority
HH,HH091,4,SKU_18,840,4,210,11,Priority
HH,HH092,4,SKU_10,840,4,210,11,Priority
HH,HH092,4,SKU_10,840,4,210,11,Priority
HH,HH092,4,SKU_10,840,4,210,11,Priority
HH,HH092,4,SKU_10,840,4,210,11,Priority
HH,HH093,4,SKU_17,200,4,50,11,Priority
HH,HH093,4,SKU_17,200,4,50,11,Priority
HH,HH093,4,SKU_17,200,4,50,11,Priority
HH,HH093,4,SKU_17,200,4,50,11,Priority
HH,HH094,4,SKU_138,130,4,33,11,Priority
HH,HH094,4,SKU_138,130,4,33,11,Priority
HH,HH094,4,SKU_138,130,4,33,11,Priority
HH,HH094,4,SKU_138,130,4,33,11,Priority
HH,HH100,4,SKU_25,840,3,280,11,Priority
HH,HH100,4,SKU_25,840,3,280,11,Priority
HH,HH100,4,SKU_25,840,3,280,11,Priority
HH,HH101,4,SKU_18,840,4,210,11,Priority
HH,HH101,4,SKU_18,840,4,210,11,Priority
HH,HH101,4,SKU_18,840,4,210,11,Priority
HH,HH101,4,SKU_18,840,4,210,11,Priority
HH,HH102,4,SKU_53,104,1,104,11,Priority
HH,HH103,4,SKU_17,200,4,50,11,Priority
HH,HH103,4,SKU_17,200,4,50,11,Priority
HH,HH103,4,SKU_17,200,4,50,11,Priority
HH,HH103,4,SKU_17,200,4,50,11,Priority
HH,HH110,4,SKU_140,130,4,33,11,Priority
HH,HH110,4,SKU_140,130,4,33,11,Priority
HH,HH110,4,SKU_140,130,4,33,11,Priority
HH,HH110,4,SKU_140,130,4,33,11,Priority
HH,HH111,4,SKU_11,840,4,210,11,Priority
HH,HH111,4,SKU_11,840,4,210,11,Priority
HH,HH111,4,SKU_11,840,4,210,11,Priority
HH,HH111,4,SKU_11,840,4,210,11,Priority
HH,HH112,4,SKU_136,130,4,33,11,Priority
HH,HH112,4,SKU_136,130,4,33,11,Priority
HH,HH112,4,SKU_136,130,4,33,11,Priority
HH,HH112,4,SKU_136,130,4,33,11,Priority
HH,HH113,4,SKU_138,130,4,33,11,Priority
HH,HH113,4,SKU_138,130,4,33,11,Priority
HH,HH113,4,SKU_138,130,4,33,11,Priority
HH,HH113,4,SKU_138,130,4,33,11,Priority
HH,HH120,4,SKU_138,130,4,33,11,Priority
HH,HH120,4,SKU_138,130,4,33,11,Priority
HH,HH120,4,SKU_138,130,4,33,11,Priority
HH,HH120,4,SKU_138,130,4,33,11,Priority
HH,HH121,4,SKU_39,96,4,24,11,Priority
HH,HH121,4,SKU_39,96,4,24,11,Priority
HH,HH121,4,SKU_39,96,4,24,11,Priority
HH,HH121,4,SKU_39,96,4,24,11,Priority
HH,HH122,4,SKU_12,200,4,50,11,Priority
HH,HH122,4,SKU_12,200,4,50,11,Priority
HH,HH122,4,SKU_12,200,4,50,11,Priority
HH,HH122,4,SKU_12,200,4,50,11,Priority
HH,HH124,4,SKU_152,156,4,39,11,Priority
HH,HH124,4,SKU_152,156,4,39,11,Priority
HH,HH124,4,SKU_152,156,4,39,11,Priority
HH,HH124,4,SKU_152,156,4,39,11,Priority
HH,HH130,4,SKU_138,130,4,33,11,Priority
HH,HH130,4,SKU_138,130,4,33,11,Priority
HH,HH130,4,SKU_138,130,4,33,11,Priority
HH,HH130,4,SKU_138,130,4,33,11,Priority
HH,HH131,4,SKU_140,130,4,33,11,Priority
HH,HH131,4,SKU_140,130,4,33,11,Priority
HH,HH131,4,SKU_140,130,4,33,11,Priority
HH,HH131,4,SKU_140,130,4,33,11,Priority
HH,HH132,4,SKU_151,400,4,100,11,Priority
HH,HH132,4,SKU_151,400,4,100,11,Priority
HH,HH132,4,SKU_151,400,4,100,11,Priority
HH,HH132,4,SKU_151,400,4,100,11,Priority
HH,HH133,4,SKU_15,840,3,280,11,Priority
HH,HH133,4,SKU_15,840,3,280,11,Priority
HH,HH133,4,SKU_15,840,3,280,11,Priority
HH,HH134,4,SKU_17,200,1,200,11,Priority
HH,HH140,4,SKU_11,840,4,210,11,Priority
HH,HH140,4,SKU_11,840,4,210,11,Priority
HH,HH140,4,SKU_11,840,4,210,11,Priority
HH,HH140,4,SKU_11,840,4,210,11,Priority
HH,HH143,4,SKU_87,300,4,75,11,Priority
HH,HH143,4,SKU_87,300,4,75,11,Priority
HH,HH143,4,SKU_87,300,4,75,11,Priority
HH,HH143,4,SKU_87,300,4,75,11,Priority
HH,HH144,4,SKU_116,156,4,39,11,Priority
HH,HH144,4,SKU_116,156,4,39,11,Priority
HH,HH144,4,SKU_116,156,4,39,11,Priority
HH,HH144,4,SKU_116,156,4,39,11,Priority
HH,HH150,4,SKU_13,200,4,50,11,Priority
HH,HH150,4,SKU_13,200,4,50,11,Priority
HH,HH150,4,SKU_13,200,4,50,11,Priority
HH,HH150,4,SKU_13,200,4,50,11,Priority
HH,HH151,4,SKU_40,96,4,24,11,Priority
HH,HH151,4,SKU_40,96,4,24,11,Priority
HH,HH151,4,SKU_40,96,4,24,11,Priority
HH,HH151,4,SKU_40,96,4,24,11,Priority
HH,HH152,4,SKU_151,400,4,100,11,Priority
HH,HH152,4,SKU_151,400,4,100,11,Priority
HH,HH152,4,SKU_151,400,4,100,11,Priority
HH,HH152,4,SKU_151,400,4,100,11,Priority
HH,HH153,4,SKU_137,130,4,33,11,Priority
HH,HH153,4,SKU_137,130,4,33,11,Priority
HH,HH153,4,SKU_137,130,4,33,11,Priority
HH,HH153,4,SKU_137,130,4,33,11,Priority
HH,HH154,4,SKU_17,200,4,50,11,Priority
HH,HH154,4,SKU_17,200,4,50,11,Priority
HH,HH154,4,SKU_17,200,4,50,11,Priority
HH,HH154,4,SKU_17,200,4,50,11,Priority
HH,HH160,4,SKU_13,200,4,50,11,Priority
HH,HH160,4,SKU_13,200,4,50,11,Priority
HH,HH160,4,SKU_13,200,4,50,11,Priority
HH,HH160,4,SKU_13,200,4,50,11,Priority
HH,HH161,4,SKU_41,840,4,210,11,Priority
HH,HH161,4,SKU_41,840,4,210,11,Priority
HH,HH161,4,SKU_41,840,4,210,11,Priority
HH,HH161,4,SKU_41,840,4,210,11,Priority
HH,HH162,4,SKU_15,840,4,210,11,Priority
HH,HH162,4,SKU_15,840,4,210,11,Priority
HH,HH162,4,SKU_15,840,4,210,11,Priority
HH,HH162,4,SKU_15,840,4,210,11,Priority
HH,HH163,4,SKU_12,200,4,50,11,Priority
HH,HH163,4,SKU_12,200,4,50,11,Priority
HH,HH163,4,SKU_12,200,4,50,11,Priority
HH,HH163,4,SKU_12,200,4,50,11,Priority
HH,HH164,4,SKU_18,840,2,420,11,Priority
HH,HH164,4,SKU_18,840,2,420,11,Priority
HH,HH170,4,SKU_41,840,4,210,11,Priority
HH,HH170,4,SKU_41,840,4,210,11,Priority
HH,HH170,4,SKU_41,840,4,210,11,Priority
HH,HH170,4,SKU_41,840,4,210,11,Priority
HH,HH171,4,SKU_18,840,4,210,11,Priority
HH,HH171,4,SKU_18,840,4,210,11,Priority
HH,HH171,4,SKU_18,840,4,210,11,Priority
HH,HH171,4,SKU_18,840,4,210,11,Priority
HH,HH172,4,SKU_15,840,4,210,11,Priority
HH,HH172,4,SKU_15,840,4,210,11,Priority
HH,HH172,4,SKU_15,840,4,210,11,Priority
HH,HH172,4,SKU_15,840,4,210,11,Priority
HH,HH173,4,SKU_10,840,4,210,11,Priority
HH,HH173,4,SKU_10,840,4,210,11,Priority
HH,HH173,4,SKU_10,840,4,210,11,Priority
HH,HH173,4,SKU_10,840,4,210,11,Priority
HH,HH174,4,SKU_116,156,4,39,11,Priority
HH,HH174,4,SKU_116,156,4,39,11,Priority
HH,HH174,4,SKU_116,156,4,39,11,Priority
HH,HH174,4,SKU_116,156,4,39,11,Priority
HH,HH180,4,SKU_139,130,4,33,11,Priority
HH,HH180,4,SKU_139,130,4,33,11,Priority
HH,HH180,4,SKU_139,130,4,33,11,Priority
HH,HH180,4,SKU_139,130,4,33,11,Priority
HH,HH182,4,SKU_138,130,4,33,11,Priority
HH,HH182,4,SKU_138,130,4,33,11,Priority
HH,HH182,4,SKU_138,130,4,33,11,Priority
HH,HH182,4,SKU_138,130,4,33,11,Priority
HH,HH183,4,SKU_136,130,4,33,11,Priority
HH,HH183,4,SKU_136,130,4,33,11,Priority
